Lat,Lng,Distance (meters),Distance (feet),Distance (miles),Elevation (meters),Elevation (feet),Slope (degrees),Aspect (degrees),Landcover,Canopy (percent)
39.594137113196325,-105.69739942562124,1311,4301,0.8146095195169311,3497,11473,4,122,Shrub,0
39.594155266320556,-105.69719310401831,1329,4360,0.8256781954762148,3496,11470,1,180,N/A,0
39.59409072298181,-105.69701155714944,1346,4416,0.8363351304645398,3497,11473,7,267,N/A,0
39.594004715690986,-105.69683644066545,1364,4474,0.8474038025009035,3499,11480,8,274,N/A,0
39.593914921971994,-105.69666486283376,1382,4533,0.8584588973158678,3501,11486,6,280,Shrub,0
39.59381420918882,-105.69650348924928,1399,4591,0.8695275666681532,3502,11490,6,285,N/A,0
39.593713496449865,-105.69634211573566,1417,4650,0.8805962408783253,3504,11496,6,291,N/A,0
39.593620851404964,-105.69617301206073,1435,4708,0.89165562536282,3505,11499,6,293,Crops,0
39.593531650991835,-105.69600060790091,1453,4766,0.902724296882621,3508,11509,7,297,Crops,0
39.5934368183668,-105.69583494698558,1470,4824,0.9137242186403358,3510,11516,6,300,Shrub,0
39.59331156989153,-105.69570570121857,1488,4883,0.9247928890763826,3512,11522,6,302,Shrub,0
39.59318632146013,-105.6955764554968,1506,4941,0.9358615633887633,3513,11526,5,302,Shrub,0
39.59305347226358,-105.6954613862504,1524,5000,0.9469097089795112,3515,11532,5,302,Shrub,0
39.59291655101505,-105.69535391193705,1542,5058,0.9579783819971701,3516,11535,5,303,Shrub,0
39.59278292124357,-105.69524145061757,1559,5116,0.9689952396417871,3517,11539,5,305,Shrub,0
39.59268004146493,-105.69508239838467,1577,5175,0.9800639085097946,3519,11545,5,306,Crops,0
39.5925771617311,-105.69492334622106,1595,5233,0.9911325821994664,3521,11552,5,304,Crops,0
39.59244137460351,-105.6948420138464,1612,5288,1.0014772819873377,3522,11555,5,303,Crops,0
39.59228275436608,-105.69481460797371,1630,5346,1.0125459575143447,3523,11558,5,301,Crops,0
39.59218281332845,-105.69471937881217,1643,5392,1.0211223738965884,3524,11562,6,303,Crops,0
39.592180116190136,-105.69451175204784,1661,5450,1.0321910493716118,3526,11568,7,303,Crops,0
39.59216470023448,-105.69431059656591,1678,5507,1.0429661093303833,3528,11575,7,304,Crops,0
39.59205793310677,-105.6941559201696,1696,5565,1.0540347826276377,3530,11581,8,303,Crops,0
39.59199423913291,-105.69397562397202,1713,5621,1.0646068692518926,3533,11591,9,302,Crops,31
39.59196323449751,-105.6937751175177,1731,5679,1.0755075192947747,3535,11598,9,303,Crops,44
39.59186836559564,-105.6936078909789,1749,5737,1.0865761918176402,3538,11608,11,300,Crops,44
39.59176520805221,-105.69345031352154,1766,5795,1.0975972814434982,3542,11621,13,297,Crops,0
39.591647364544684,-105.69330983230066,1784,5854,1.108665952489404,3546,11634,12,294,Crops,0
39.59152952108303,-105.69316935113447,1802,5912,1.1197346278430733,3549,11644,10,290,Crops,39
39.591443452392326,-105.69299492618985,1820,5971,1.130774813602617,3551,11650,8,288,Crops,48
39.59135985266499,-105.69281786384602,1838,6029,1.1418434863036102,3554,11660,8,285,Crops,48
39.59130452190559,-105.69262907352008,1855,6086,1.152609902897866,3557,11670,8,282,Crops,49
39.591293461575496,-105.69242191652685,1873,6144,1.1636785776801801,3559,11677,9,281,Crops,48
39.59128240124628,-105.69221475955008,1891,6203,1.1747472533418406,3562,11686,11,280,Crops,48
39.59137521797247,-105.69204578256256,1908,6261,1.1858082713382272,3564,11693,12,282,Crops,47
39.59146835070088,-105.69187692163155,1926,6320,1.1968769498485423,3567,11703,12,284,Crops,47
39.59154588007768,-105.69169726621999,1944,6377,1.207852538472072,3570,11713,13,288,Crops,47
39.591602004699396,-105.69150280299382,1962,6436,1.2189212186437193,3573,11722,12,293,Crops,47
39.591658129341035,-105.69130833969857,1979,6494,1.229989894883773,3575,11729,11,296,Crops,47
39.59172098631615,-105.69111741576009,1997,6553,1.2410566221748909,3577,11736,11,303,Crops,47
39.5917849971142,-105.69092709835475,2015,6611,1.252125300924243,3579,11742,12,305,Crops,44
39.59179032864065,-105.69076505204268,2029,6657,1.2607707531774874,3581,11749,12,307,Crops,44
39.59164611876457,-105.69067505346729,2047,6715,1.271839426995596,3584,11759,12,302,Crops,29
39.59150276177678,-105.69058296551225,2065,6774,1.2829039245593274,3587,11768,11,300,Crops,34
39.59136436920843,-105.69047871538609,2082,6832,1.2939725986806494,3591,11781,12,298,Crops,34
39.59131668983755,-105.69033628459817,2096,6876,1.3022500550154812,3594,11791,12,298,Crops,46
39.59138158341441,-105.69014647242653,2114,6934,1.3133187327941545,3596,11798,12,303,Crops,46
39.591384793263714,-105.68995415281913,2130,6988,1.3235724426740207,3599,11808,10,306,Crops,44
39.591329181730586,-105.68975944223652,2148,7047,1.3346411176128328,3601,11814,9,306,Crops,44
39.591189014163454,-105.68973724570014,2164,7098,1.3444085156198387,3602,11818,9,303,Crops,46
39.59102954323885,-105.6897544324959,2181,7157,1.3554771912210857,3604,11824,9,300,Crops,46
39.59089985165187,-105.68971270050302,2196,7206,1.3647197192731169,3606,11831,10,298,Crops,43
39.59084846175904,-105.68951604765871,2214,7264,1.37578839278439,3609,11841,10,301,Crops,44
39.59083075356539,-105.68931633115828,2231,7321,1.3865042980405846,3611,11847,12,304,Crops,47
39.59086049975859,-105.68911229813916,2249,7379,1.3975729757448396,3614,11857,14,308,Crops,47
39.590887980364954,-105.68890790295573,2267,7438,1.408632608567104,3617,11867,15,311,Crops,52
39.5908972764063,-105.688700601233,2285,7496,1.4197012846428667,3620,11877,16,313,Crops,52
39.59087028576334,-105.68850313846929,2302,7552,1.4303911075140496,3625,11893,21,312,Crops,48
39.59079780165549,-105.6883180110936,2320,7611,1.4414597820494304,3633,11919,24,308,Crops,48
39.59066268222857,-105.68830965855562,2335,7660,1.4508166712140453,3637,11932,23,305,Crops,44
39.590507202099786,-105.6883587697246,2353,7719,1.4618853463085504,3639,11939,22,295,Crops,44
39.59037957176251,-105.68836184976252,2367,7765,1.470715138778092,3641,11946,20,284,Crops,49
39.590379437923815,-105.68815419896964,2385,7824,1.4817838144356055,3647,11965,15,269,Crops,45
39.59039183926672,-105.68794815131656,2402,7882,1.4928004782947186,3652,11982,16,259,Crops,41
39.59042320968901,-105.68774452962413,2420,7940,1.5038691566159528,3658,12001,18,263,Crops,41
39.59045458011811,-105.68754090788735,2438,7999,1.5149378325280303,3662,12014,12,260,Shrub,0
39.59053440699024,-105.68736240090072,2456,8057,1.525939071744779,3666,12028,20,273,Crops,0
39.59061977072312,-105.68718676356191,2474,8115,1.5370077501155892,3670,12041,18,292,Shrub,0
39.59067276503294,-105.686997162395,2491,8172,1.5477584959822324,3674,12054,14,296,Shrub,0
39.59068542490854,-105.68679016148619,2509,8231,1.55882717270274,3678,12067,15,291,Shrub,0
39.59069808478529,-105.6865831605586,2527,8289,1.569895848417097,3682,12080,17,290,Crops,0
39.590704430752055,-105.68637568063154,2544,8348,1.5809640686293485,3688,12100,20,288,Crops,0
39.590710443719594,-105.68616817543422,2562,8406,1.5920327443475761,3694,12119,22,289,Shrub,0
39.59082869441988,-105.68604137718171,2579,8462,1.6026433891772631,3696,12126,25,286,Shrub,0
39.59096109224347,-105.68592475166557,2597,8520,1.6137120665358513,3700,12139,28,280,Shrub,0
39.59109568684003,-105.68581256808368,2615,8579,1.624777054750456,3704,12152,29,277,Shrub,0
39.59123254841667,-105.6857049684661,2633,8637,1.6358457336646068,3708,12165,28,273,Shrub,0
39.591369410029614,-105.68559736882,2650,8696,1.6469144096431443,3713,12182,26,271,Shrub,0
39.591503900935535,-105.68548486531678,2668,8754,1.657982574854533,3717,12195,24,272,Shrub,0
39.5916381078331,-105.6853717742485,2686,8813,1.669051252775766,3721,12208,22,272,Shrub,0
39.59177357361294,-105.68526134740824,2704,8871,1.680116867163579,3724,12218,21,271,Shrub,0
39.59191211490593,-105.68515742966176,2722,8929,1.6911855462656524,3728,12231,20,271,Shrub,0
39.59205065623361,-105.68505351188925,2740,8988,1.7022542225958732,3731,12241,19,274,Shrub,0
39.59217572468111,-105.68492508549303,2757,9046,1.7132860728882795,3733,12247,16,277,Grassland,0
39.592296534380424,-105.68478891190078,2775,9105,1.7243547518439655,3736,12257,14,283,Grassland,0
39.592372530393405,-105.68464644988251,2790,9153,1.7335903253338283,3738,12264,13,290,Grassland,0
39.592276944797014,-105.6844799111175,2808,9212,1.7446589949958067,3742,12277,12,293,Grassland,0
39.59218135924304,-105.68431337242642,2826,9270,1.7557276695683035,3746,12290,12,294,Grassland,0
39.592075542536165,-105.6841578740072,2843,9329,1.7667853919303098,3749,12300,11,300,Shrub,0
39.59196680048734,-105.6840055323316,2861,9387,1.7778540639793252,3753,12313,11,308,Grassland,0
39.591852823180616,-105.68386104557526,2879,9445,1.7888754073221975,3756,12323,12,310,Grassland,0
39.591720983336714,-105.68374335912637,2897,9504,1.7999440788165153,3760,12336,13,310,Grassland,0
39.5915891435331,-105.68362567271345,2915,9562,1.811012753693944,3764,12349,13,304,Grassland,0
39.591435692936166,-105.68359623389492,2932,9619,1.8217423879828631,3767,12359,15,300,Grassland,0
39.59127568616828,-105.68359356711545,2950,9677,1.8328110636456358,3769,12365,16,293,Grassland,0
39.591119109905016,-105.68357395678393,2967,9735,1.8436918631355752,3772,12375,18,291,Grassland,0
39.59097875690733,-105.68347421840498,2985,9793,1.854760535407529,3776,12388,19,288,Grassland,0
39.59083840394244,-105.68337448004934,3003,9852,1.8658292102664837,3780,12402,17,285,Grassland,0
39.59068943522371,-105.68330114406092,3021,9910,1.8768500411836244,3783,12411,16,285,Grassland,0
39.590536568256,-105.68323975395944,3038,9968,1.8879187159308994,3786,12421,15,283,Grassland,0
39.59038879190988,-105.68316700537191,3056,10026,1.8988513324182745,3789,12431,15,282,Grassland,0
39.590272078525075,-105.68302494711398,3074,10084,1.909920002408754,3793,12444,14,280,Grassland,0
39.59015536518627,-105.68288288891205,3092,10143,1.9209886767630255,3796,12454,14,280,Shrub,0
39.59012163282702,-105.6826949464902,3108,10197,1.9312749729677319,3800,12467,13,282,Shrub,0
39.590123515470204,-105.68248731076423,3126,10256,1.9423436487381265,3804,12480,13,283,Shrub,0
39.590150672551374,-105.68228971195539,3143,10312,1.953042739041769,3808,12493,14,283,Shrub,0
39.590238660902116,-105.6821162702771,3161,10371,1.9641114210465205,3811,12503,14,283,Shrub,0
39.59032664929183,-105.681942828522,3179,10429,1.975180098146981,3814,12513,14,285,Shrub,0
39.59041120249742,-105.68176656534948,3197,10487,1.9862473009653647,3817,12523,12,285,Grassland,0
39.59049433316156,-105.68158913377094,3214,10546,1.9973159808745076,3819,12530,11,290,Shrub,0
39.5905680294283,-105.68140796640101,3232,10604,2.008235814618278,3821,12536,10,305,Grassland,0
39.59057539706955,-105.68120053515858,3250,10662,2.019304491038519,3824,12546,11,323,Grassland,0
39.59058276471119,-105.68099310390515,3268,10720,2.030373166871105,3825,12549,14,327,Grassland,0
39.59048112213694,-105.6808717766709,3283,10771,2.039925950062896,3828,12559,16,150,Grassland,0
39.5903357477508,-105.68078499196167,3301,10829,2.0509946243666466,3831,12569,13,49,Grassland,0
39.590185553828505,-105.68072685929705,3318,10887,2.0618359095101306,3832,12572,11,42,Grassland,0
39.59002553401143,-105.68072714102206,3336,10945,2.072904585175057,3834,12579,9,170,Grassland,0
39.589865514194365,-105.68072742274705,3354,11003,2.083973260839538,3838,12592,14,332,Grassland,0
39.589706286763516,-105.6807458241934,3372,11062,2.0950307085350954,3840,12598,13,298,Grassland,0
39.5895472696654,-105.68076903533688,3389,11120,2.1060993840739632,3841,12602,12,288,Grassland,0
39.589388676344065,-105.6807790946194,3407,11178,2.1170824750541026,3842,12605,13,289,Grassland,0
39.58923170746749,-105.68073873922891,3425,11237,2.12815115008594,3844,12612,15,291,Shrub,0
39.58907473859763,-105.68069838384015,3443,11295,2.139219825591514,3847,12621,17,291,Shrub,0
39.58891578314123,-105.68068112579492,3461,11353,2.1502532870205977,3849,12628,18,290,Shrub,0
39.58875582024049,-105.68067558091138,3478,11412,2.1613219626772358,3852,12638,17,288,Shrub,0
39.58859644570456,-105.68066486742612,3496,11470,2.1723607760863177,3853,12641,16,289,Grassland,0
39.588442078874294,-105.6806101628062,3514,11529,2.183429450508949,3856,12651,14,287,Grassland,0
39.58828771205596,-105.68055545819053,3532,11587,2.194498125787653,3859,12661,14,288,Shrub,0
39.588131444324254,-105.68051198835172,3550,11645,2.205552841548499,3861,12667,14,288,Shrub,0
39.58797361500915,-105.68047774773709,3567,11704,2.2166215168827264,3862,12671,14,286,Grassland,0
39.58781579037619,-105.68044347137037,3585,11762,2.227690187907437,3864,12677,14,286,Shrub,0
39.58765809339234,-105.68040821925032,3603,11821,2.2387588630246817,3867,12687,15,286,Shrub,0
39.58750039641367,-105.68037296713143,3621,11879,2.249827538504993,3869,12694,16,288,Shrub,0
39.5873435801695,-105.68033204503296,3639,11938,2.260891785121803,3871,12700,17,289,Shrub,0
39.58718767196343,-105.68028527717428,3656,11996,2.2719604600930845,3874,12710,16,289,Shrub,0
39.587031763766255,-105.68023850931826,3674,12054,2.283029135695906,3877,12720,15,288,Grassland,0
39.5868795317138,-105.68017478316281,3692,12113,2.294093511309314,3880,12730,13,289,Grassland,0
39.5867276962489,-105.68010922759342,3710,12171,2.3051621862492073,3882,12736,13,291,Grassland,0
39.58659075210938,-105.68001191733622,3727,12228,2.3159620372895446,3885,12746,13,294,Grassland,0
39.58647610361994,-105.67986706319672,3745,12287,2.3270307080093957,3889,12759,13,297,Grassland,0
39.58636145517666,-105.67972220911555,3763,12345,2.3380993831855656,3893,12772,14,297,Grassland,0
39.586220173994064,-105.67962704963077,3781,12403,2.3491100214002,3897,12785,15,297,Grassland,0
39.58607561503969,-105.67953800625376,3798,12462,2.3601786957484907,3901,12799,16,296,Grassland,0
39.58593841357078,-105.67943365769662,3816,12520,2.3711790661435317,3905,12812,18,296,Grassland,0
39.585813205937725,-105.67930435926576,3834,12578,2.3822477376679956,3910,12828,18,295,Grassland,0
39.58568799834853,-105.6791750608802,3852,12637,2.3933164130701443,3915,12844,15,292,Grassland,0
39.58554659734209,-105.67907841899614,3869,12695,2.4043710364056907,3919,12858,14,292,Grassland,0
39.585404021841335,-105.6789841457252,3887,12754,2.415439710604241,3922,12867,14,293,Grassland,0
39.585260313555274,-105.6788929186419,3905,12812,2.426505942611235,3925,12877,14,296,Grassland,0
39.585114721592824,-105.6788067568412,3923,12870,2.4375746160295386,3929,12890,15,298,Grassland,0
39.584969129656706,-105.67872059505606,3941,12929,2.448643291450662,3933,12904,15,300,Grassland,0
39.58487752909812,-105.67855497725391,3958,12986,2.459510395429507,3938,12920,16,301,Grassland,0
39.584793414765706,-105.67837834250996,3976,13045,2.4705790694011696,3943,12936,20,303,Grassland,0
39.58466016784865,-105.67830591647615,3992,13097,2.4805718469756304,3948,12953,21,301,Grassland,0
39.58450066924288,-105.67828916939004,4010,13156,2.4916405225923746,3953,12969,22,303,Grassland,0
39.58434137417494,-105.67826968969598,4028,13214,2.502707882367902,3957,12982,24,303,Grassland,0
39.58418235588027,-105.67824649415867,4046,13273,2.513776557891839,3962,12999,22,303,Grassland,0
39.58403245065759,-105.67820565660148,4063,13329,2.5243716619514522,3967,13015,17,303,Grassland,0
39.58395548192007,-105.67802362108966,4080,13387,2.5354403321009733,3971,13028,15,305,Grassland,0
39.58387851321541,-105.67784158565556,4098,13446,2.5465090069752345,3976,13045,16,306,Shrub,0
39.583732383784074,-105.67781225297693,4115,13500,2.556737105167776,3980,13058,18,308,Grassland,0
39.58357236710033,-105.6778135824924,4132,13558,2.567805780831767,3984,13071,20,310,Grassland,0
39.583412362271645,-105.67781598073259,4150,13616,2.5788741479620136,3989,13087,20,313,Grassland,0
39.58325238238239,-105.67782062724405,4168,13675,2.5899428236197273,3993,13100,22,314,Grassland,0
39.58309240249322,-105.67782527375552,4186,13733,2.601011499284358,3998,13117,23,315,Grassland,0
39.58294156373465,-105.67789256431504,4204,13792,2.612044564789873,4001,13127,24,314,Grassland,0
39.582791347725944,-105.6779641224386,4221,13850,2.62311323957687,4005,13140,25,315,Grassland,0
39.58264094771237,-105.67803502115149,4239,13909,2.6341818128513403,4008,13150,25,315,Grassland,0
39.58249025256143,-105.6781048622899,4257,13967,2.6452504869074422,4012,13163,24,315,Grassland,0
39.58233955742902,-105.67817470341973,4275,14025,2.656319162325414,4015,13173,22,315,Grassland,0
39.58218559663149,-105.6782308956553,4293,14084,2.6673820261146752,4018,13182,21,315,Grassland,0
39.58203091233514,-105.67828406399437,4311,14142,2.678450701188935,4021,13192,21,314,Grassland,0
39.581890552450496,-105.67827932588149,4326,14194,2.688162762780773,4026,13209,21,315,Grassland,0
39.581788609863615,-105.6781192857507,4344,14252,2.6992314345221127,4033,13232,21,314,Grassland,0
39.581680932677415,-105.67796741411351,4362,14310,2.710232618730122,4039,13251,23,314,Shrub,0
39.58154863769387,-105.67785060807124,4380,14368,2.7213012905724283,4048,13281,24,315,Shrub,0
39.58141634275029,-105.67773380206425,4397,14427,2.7323699657585867,4055,13304,24,315,Shrub,0
39.58130722360427,-105.67758307252396,4415,14485,2.743394495143078,4063,13330,23,314,Shrub,0
39.5812019741046,-105.6774266788945,4433,14544,2.754463168336727,4070,13353,22,314,Grassland,0
39.581097529133274,-105.67726938666695,4451,14602,2.765531577404502,4077,13376,21,315,Grassland,0
39.58099394949504,-105.67711112785729,4469,14660,2.776600248392932,4084,13399,21,315,Grassland,0
39.58089207143501,-105.67695172092772,4486,14719,2.7876401561806095,4092,13425,26,315,Grassland,0
39.5808516841797,-105.67675082022191,4504,14777,2.7987088276462297,4099,13448,23,315,Grassland,0
39.5808112969354,-105.67654991957092,4522,14836,2.8097775021313796,4106,13471,21,313,Grassland,0
39.58076712847678,-105.67635040486437,4540,14894,2.8208440365058003,4112,13491,20,312,Grassland,0
39.580720537634576,-105.676151778047,4558,14953,2.8319127097405805,4117,13507,18,312,Grassland,0
39.580680345753436,-105.67595126205997,4575,15011,2.842958152830239,4122,13524,19,310,Grassland,0
39.5806561075854,-105.67574603589475,4593,15069,2.854026826267425,4128,13543,21,312,Grassland,0
39.580631869421495,-105.67554080976458,4611,15128,2.865095501596017,4134,13563,22,312,Grassland,0
39.580560352296004,-105.67535756579619,4629,15186,2.876045672236136,4141,13586,23,313,Grassland,0
39.58047861329829,-105.67517907451548,4646,15244,2.8871143449698393,4148,13609,20,314,Grassland,0
39.580394631235535,-105.67500239659469,4664,15302,2.8981806802453316,4154,13629,18,314,Grassland,0
39.580307177571314,-105.67482852509639,4682,15361,2.9092493508936283,4159,13645,16,313,Grassland,0
39.58021972394579,-105.67465465367502,4700,15419,2.9203180264392836,4164,13661,14,311,Grassland,0
39.58025201834923,-105.6744528362621,4717,15477,2.9313067733588007,4166,13668,14,312,Grassland,0
39.58028729360492,-105.67425032314986,4735,15536,2.942375450475117,4169,13678,14,309,Grassland,0
39.580306091300606,-105.67404547135767,4753,15594,2.953373643117344,4172,13688,14,308,Barren,0
39.580305393813326,-105.67383785265062,4771,15652,2.964442318719893,4176,13701,14,310,Barren,0
39.580304696326046,-105.6736302339446,4789,15711,2.9755109943785274,4179,13711,15,308,Barren,0
39.58025576991038,-105.67343376674295,4806,15769,2.9865182337413447,4184,13727,17,306,Barren,0
39.58020114737872,-105.67323861666316,4824,15827,2.9975869072784582,4189,13743,18,301,Barren,0
39.580208606217255,-105.67305171979757,4840,15880,3.0075641178652823,4194,13760,16,298,Grassland,0
39.580292596202845,-105.67287499700915,4858,15938,3.0186327982877956,4196,13766,13,297,Grassland,0
39.58037641023906,-105.67269814276136,4876,15997,3.029701055319111,4198,13773,10,293,Grassland,0
39.58045195056333,-105.6725151118072,4894,16055,3.04076973805672,4200,13780,5,283,Grassland,0
39.58052749091959,-105.6723320807755,4911,16114,3.051838416107318,4201,13783,3,256,Barren,0
39.580597241766256,-105.67214541438437,4929,16172,3.0628978293810247,4202,13786,7,180,Barren,0
39.58066099451483,-105.67195498171387,4947,16231,3.0739665097906315,4202,13786,18,164,Barren,0
39.58072474728806,-105.67176454896966,4965,16289,3.0850351859177367,4202,13786,31,157,Barren,0
39.580834753999724,-105.67161593108194,4983,16347,3.096020417608289,4206,13799,33,155,Barren,0
39.58095035893699,-105.67147237407042,5000,16405,3.107089094484266,4211,13816,36,158,Barren,0
39.581069938493556,-105.67133448697679,5018,16464,3.118154921746076,4217,13835,36,157,Barren,0
39.58119102167531,-105.67119874481416,5036,16522,3.1292236003619514,4223,13855,34,165,Barren,0
39.58129973524981,-105.67104994357364,5054,16580,3.140154117868404,4229,13875,34,165,Barren,0
