Lat,Lng,Distance (meters),Distance (feet),Distance (miles),Elevation (meters),Elevation (feet),Slope (degrees),Aspect (degrees),Landcover,Canopy (percent)
41.97390703050136,-74.42830888228426,2468,8098,1.5337928794142686,688,2257,6,356,Forest,83
41.973911169328176,-74.42760184020919,2527,8290,1.5701535311275976,688,2257,6,345,Forest,76
41.974037992079616,-74.42681640618653,2593,8509,1.6114859627533122,688,2257,5,334,Forest,81
41.9740158058393,-74.42595622649009,2665,8742,1.6557470957553067,691,2267,1,305,Forest,81
41.97400913607272,-74.4251105501006,2735,8972,1.6992382441614924,692,2270,1,340,Forest,84
41.9743293979689,-74.42434057913462,2808,9212,1.7446094206896852,693,2274,1,257,Forest,83
41.974585540839435,-74.42355458024987,2879,9445,1.7887415987854165,694,2277,3,327,Forest,76
41.974492293116306,-74.42268125269376,2952,9684,1.834112692730516,695,2280,7,12,Forest,85
41.974471503357265,-74.4219121493215,3015,9893,1.8736894884272577,694,2277,4,9,Forest,86
41.97417971359894,-74.42112196924033,3088,10133,1.9190605864879435,694,2277,7,56,Forest,88
41.97404731846987,-74.42025976113605,3161,10372,1.964335223602761,699,2293,10,306,Forest,81
41.97424008465974,-74.41944517310253,3232,10604,2.0082960354675534,701,2300,6,326,Forest,83
41.97437886738722,-74.41860146217081,3304,10838,2.052732761741654,704,2310,4,334,Forest,83
41.97463527017713,-74.41784576325848,3372,11064,2.095449878659399,704,2310,2,290,Forest,85
41.974728145515755,-74.4170282161777,3441,11289,2.137979595750573,707,2320,1,251,Forest,82
41.97443101942027,-74.41704908614675,3474,11397,2.158559985881506,706,2316,2,211,Forest,84
41.97473389688647,-74.41713580716441,3508,11510,2.1799795841758236,707,2320,1,257,Forest,86
41.97456112697068,-74.41648834043434,3565,11697,2.215354803953587,707,2320,3,189,Forest,84
41.97492014784723,-74.4157772115837,3636,11930,2.2595590914728345,710,2329,2,313,Forest,86
41.975210783710494,-74.4150839646757,3702,12147,2.3004862599002145,711,2333,3,279,Forest,77
41.974959318327606,-74.4143218281064,3771,12373,2.343364768564568,712,2336,2,246,Forest,82
41.975131162425185,-74.41347034834362,3844,12613,2.3887359220579376,715,2346,3,315,Forest,84
41.97525909331636,-74.4126204429121,3916,12848,2.4333281288543276,716,2349,3,354,Forest,89
41.97517207571445,-74.41177559437358,3987,13080,2.4771884060100273,717,2352,2,331,Forest,85
41.97531005752248,-74.4109161646682,4059,13318,2.522402353706038,718,2356,6,10,Forest,87
41.97521384818205,-74.4100434085086,4132,13558,2.56777345304632,717,2352,5,238,Forest,82
41.97534145210403,-74.40918466082093,4205,13796,2.612806915263018,717,2352,3,259,Forest,83
41.97559721655893,-74.40837691749624,4278,14034,2.6579545799090933,719,2359,7,261,Forest,85
41.97589036252188,-74.40758762622721,4351,14274,2.7033257852627726,723,2372,4,247,Forest,83
41.97618350902473,-74.40679833350448,4424,14513,2.7486969070529135,725,2379,10,178,Forest,80
41.97631821236061,-74.40601857417212,4490,14731,2.7898627591221863,731,2398,3,296,Forest,84
41.97666838749406,-74.40527251029468,4563,14970,2.835233934986411,733,2405,7,273,Forest,84
41.976993989754014,-74.40451047290247,4636,15209,2.8804310149568715,738,2421,13,331,Forest,87
41.97721088457592,-74.40367777879601,4709,15448,2.9258022634258762,738,2421,14,341,Forest,83
41.97742777972678,-74.4028450834266,4782,15688,2.9711734430805445,741,2431,10,325,Forest,75
41.977644675206605,-74.40201238679424,4855,15927,3.016544553919722,742,2434,12,339,Forest,84
41.97808505951333,-74.40140866754628,4925,16157,3.0600377296614982,742,2434,5,214,Forest,82
41.978403822396714,-74.40069220694326,4994,16384,3.102973090278516,744,2441,6,22,Forest,82
41.97871151639037,-74.39997052211442,5063,16610,3.1457529992024473,744,2441,5,196,Forest,84
41.97876980785424,-74.39909166619762,5136,16849,3.1911241105203847,747,2451,4,271,Forest,79
41.978957771383975,-74.3982591482052,5208,17085,3.2358637048721697,750,2461,4,322,Forest,86
41.97923141694393,-74.39745724773823,5281,17325,3.2812348481815556,750,2461,3,293,Forest,83
41.979403212022255,-74.39661759363777,5353,17561,3.326015711252326,754,2474,2,294,Forest,81
41.97947351278919,-74.39574031927856,5426,17801,3.371386827222378,760,2493,15,311,Forest,84
41.979601171309305,-74.39487870638001,5498,18039,3.4165626123804382,761,2497,7,12,Forest,79
41.97974510902415,-74.39450698960387,5533,18153,3.4381140000145325,760,2493,1,351,Forest,85
41.97979770751834,-74.3936976070808,5600,18374,3.4798912595352562,760,2493,1,283,Forest,78
41.97986760744051,-74.39283597784495,5672,18609,3.52445932546496,761,2497,5,328,Forest,81
41.97995183908236,-74.39197411595329,5744,18845,3.569157613157982,765,2510,3,306,Forest,77
41.979806638449816,-74.39111364437865,5817,19085,3.6145286970903348,770,2526,11,353,Forest,77
41.97986975134833,-74.39026449560329,5888,19316,3.6584096672446953,771,2530,3,238,Forest,76
41.98006608795533,-74.38942258682869,5961,19556,3.7037807849322144,773,2536,6,183,Forest,83
41.98008198946208,-74.38856748857286,6031,19788,3.747763573678464,777,2549,15,206,Forest,85
41.97998043177432,-74.38774765537886,6100,20014,3.7905006074965164,778,2552,2,237,Forest,68
41.980173605915795,-74.38694523847334,6170,20243,3.833870451176062,779,2556,7,170,Forest,76
41.98045433711581,-74.386147767886,6243,20482,3.879241556526853,785,2575,7,198,Forest,83
41.9803165327974,-74.38529032122676,6316,20721,3.9243497545248007,784,2572,5,186,Forest,84
41.98037355054528,-74.3844313596449,6387,20955,3.9686929901423436,788,2585,13,188,Forest,65
41.98052387529766,-74.38357247290864,6460,21194,4.0140641371866,789,2589,5,133,Forest,58
41.98060464541231,-74.38273076086833,6530,21425,4.0577036281307635,789,2589,3,287,Forest,74
41.980237361136766,-74.38199969026266,6603,21664,4.103074730430123,794,2605,9,142,Forest,79
41.9803482118243,-74.38114588569881,6675,21900,4.147641640923248,794,2605,4,210,Forest,79
41.98057509496007,-74.38031798041014,6748,22139,4.19301276785097,796,2612,6,283,Forest,76
41.98099209858364,-74.37967463485462,6819,22371,4.236902511413872,802,2631,5,228,Forest,75
41.98156825576182,-74.37936510926815,6888,22597,4.279816077099818,804,2638,1,314,Forest,81
41.98186258310142,-74.3786050479467,6959,22830,4.323882208125766,808,2651,12,306,Forest,81
41.98235474629184,-74.37825668397613,7021,23033,4.36235024210494,809,2654,6,270,Forest,77
41.98293318380395,-74.37786378861637,7093,23270,4.407171915776617,815,2674,13,297,Forest,82
41.98352274015687,-74.37751793634514,7164,23505,4.451660488326317,819,2687,24,250,Forest,74
41.98383703170431,-74.37683111982487,7231,23724,4.493129696980743,840,2756,22,293,Forest,78
41.984131796314486,-74.37605390737836,7303,23961,4.537992272154783,855,2805,15,295,Forest,81
41.98455438818506,-74.37537902185373,7376,24200,4.583363525881105,866,2841,22,288,Forest,85
41.98497698087596,-74.37470413501902,7449,24440,4.6287346915316485,883,2897,15,292,Forest,84
41.98527941067026,-74.37396906717443,7519,24668,4.671932004871374,891,2923,15,289,Forest,85
41.985476023858965,-74.37315915320026,7589,24899,4.715738720608451,907,2976,12,270,Forest,89
41.98572047187515,-74.37237438147552,7660,25130,4.759487679810837,925,3035,16,259,Forest,83
41.98566426746176,-74.37149518386612,7733,25370,4.804858777885597,940,3084,10,249,Forest,80
41.9857196836223,-74.3706969815323,7799,25587,4.846077232082622,952,3123,11,240,Forest,77
41.98585904152777,-74.36990281916181,7867,25809,4.888031682713543,961,3153,6,243,Forest,76
41.986279309478626,-74.36927463507129,7936,26038,4.931485596492731,968,3176,7,251,Forest,77
41.98661583141332,-74.36855155577521,8007,26270,4.975348580508638,982,3222,23,249,Forest,81
41.986891509993114,-74.36790043577982,8069,26473,5.013875580660789,1008,3307,15,258,Forest,78
41.98701949047229,-74.36705273243206,8141,26708,5.058349598894284,1028,3373,16,257,Forest,78
41.986859160206734,-74.3662353852817,8211,26938,5.101811682822691,1043,3422,11,244,Forest,83
41.98699285087174,-74.36540825876999,8281,27167,5.145331669960803,1059,3474,18,240,Forest,77
41.98708636008217,-74.36479354937003,8333,27338,5.177591558732544,1077,3533,16,244,Forest,84
41.98726207086974,-74.36423083240678,8383,27503,5.208972408692391,1094,3589,17,253,Forest,84
41.98740330037852,-74.36338445079478,8455,27739,5.253571313789678,1114,3655,16,257,Forest,68
41.98767314200933,-74.36258011516448,8528,27978,5.298942423973709,1124,3688,2,274,Forest,79
41.98755321742253,-74.36175290764544,8598,28207,5.342273707991898,1124,3688,3,145,Forest,77
41.98763307296582,-74.36166860811636,8609,28244,5.349294797216519,1124,3688,3,148,Forest,77
41.98766091175017,-74.36156878613592,8618,28273,5.354776378530659,1124,3688,4,137,Forest,77
41.9875845909727,-74.36203745571204,8657,28404,5.379443967023451,1125,3691,2,133,Forest,69
41.98769939791033,-74.36148848017619,8705,28558,5.408764746646815,1124,3688,4,131,Forest,64
41.98777171616634,-74.36102081245944,8744,28688,5.433324097027705,1119,3671,17,110,Forest,80
41.987565659176,-74.3618586079593,8817,28928,5.47869519158636,1124,3688,2,139,Forest,69
41.98783858629797,-74.36165528424569,8852,29042,5.500274746352043,1125,3691,2,112,Forest,64
41.98773936050622,-74.36175327037967,8866,29086,5.508788698694021,1125,3691,2,156,Forest,64
41.987379349066806,-74.36198873477736,8910,29233,5.536477649608403,1124,3688,3,155,Forest,74
41.98736789986308,-74.3627689827777,8975,29445,5.5766011101759005,1123,3684,5,230,Forest,79
41.98700388092789,-74.36339538541844,9040,29660,5.617481728542173,1109,3638,13,236,Forest,78
41.98658963097447,-74.36290493269392,9102,29862,5.655651232508338,1106,3629,19,194,Forest,82
41.986416764013505,-74.36208090868585,9173,30094,5.699673196431878,1095,3593,23,155,Forest,79
41.98609044716572,-74.3617806919447,9217,30239,5.727017882270218,1079,3540,15,151,Forest,75
41.985632692593214,-74.36182087191882,9268,30406,5.758748358962219,1063,3488,19,165,Forest,83
41.985220358890835,-74.36113459048269,9341,30646,5.804119461359447,1046,3432,19,119,Forest,82
41.9845919093741,-74.3612020275512,9411,30876,5.8477277510355865,1040,3412,13,108,Forest,83
41.98403510374733,-74.36153367745439,9479,31098,5.8898484338950325,1040,3412,7,128,Forest,79
41.98367524413228,-74.36083163682555,9549,31330,5.933695528792984,1027,3369,20,82,Forest,70
41.983019449584106,-74.36081366985164,9622,31570,5.979066631867483,1031,3383,9,74,Forest,78
41.98239471036792,-74.36061399137294,9694,31804,6.023483128994513,1029,3376,6,105,Forest,84
41.98179893145226,-74.36024486149998,9767,32044,6.068854220959619,1028,3373,2,282,Forest,80
41.98136051209462,-74.35962478548976,9838,32276,6.112856553102446,1032,3386,5,312,Forest,68
41.980989639589694,-74.3588969917967,9911,32516,6.158227654371695,1034,3392,22,42,Forest,79
41.98043796644467,-74.35848354225274,9981,32746,6.201909571603222,1039,3409,29,59,Forest,76
41.979809914683,-74.35829804805714,10053,32981,6.246387028547326,1050,3445,26,57,Forest,81
41.97919757187286,-74.35822341327281,10121,33206,6.288916650394055,1069,3507,27,54,Forest,68
41.97855944244111,-74.35835427775152,10193,33441,6.333566428669744,1093,3586,23,41,Forest,69
41.97792688639867,-74.3583545676249,10263,33672,6.3773207071337845,1102,3615,6,306,Forest,81
41.97735978052773,-74.35792296427032,10336,33910,6.422390958049927,1105,3625,2,299,Forest,78
41.977235909227765,-74.35766207882378,10361,33994,6.4383090174926005,1106,3629,4,80,Forest,81
41.97741234671392,-74.35789249745889,10389,34084,6.455318839375338,1105,3625,4,198,Forest,78
41.977984953002846,-74.3582071364908,10458,34310,6.498103474817376,1102,3615,14,34,Forest,81
41.9779686759458,-74.35825867506242,10462,34325,6.500982912596703,1102,3615,8,12,Forest,81
41.97740641557173,-74.35787603849528,10532,34555,6.544568665799427,1105,3625,5,175,Forest,78
41.97686846517992,-74.35792998191725,10593,34752,6.581882261188717,1103,3619,3,218,Forest,72
41.976715662939974,-74.35873002956549,10661,34977,6.624358725609511,1098,3602,8,227,Forest,81
41.97659026254913,-74.35958201361157,10733,35212,6.669020394193223,1078,3537,16,237,Forest,78
41.97648453740628,-74.36044504680316,10805,35450,6.713998411228304,1056,3465,12,254,Forest,76
41.9764535115681,-74.36132637451873,10878,35690,6.759369508836745,1043,3422,8,268,Forest,70
41.97663723910008,-74.36211746877846,10947,35915,6.801988596033743,1033,3389,14,270,Forest,68
41.976559529986794,-74.36294088921416,11015,36140,6.844670885300884,1021,3350,8,273,Forest,76
41.97613542034083,-74.36359281482153,11087,36375,6.889218015820188,1014,3327,7,263,Forest,75
41.975557453835584,-74.36401001812095,11160,36615,6.9345891044899695,1006,3301,10,249,Forest,76
41.97525034585989,-74.36465440675829,11224,36823,6.97395032972211,988,3241,27,257,Forest,73
41.97493090412225,-74.36542326692955,11296,37062,7.019243462390882,973,3192,4,295,Forest,72
41.974920611184906,-74.36627940621128,11367,37294,7.0632753405131865,969,3179,2,341,Forest,63
41.97472585351212,-74.36712190945872,11440,37534,7.108646417049344,973,3192,7,59,Forest,79
41.974719503463106,-74.36797729348454,11511,37766,7.152636033656409,984,3228,10,62,Forest,88
41.97464195539065,-74.36882822119632,11582,37999,7.196721869814538,999,3278,12,73,Forest,66
41.97428711338301,-74.36950802433294,11651,38224,7.239436422336542,1011,3317,11,86,Forest,82
41.974169097734645,-74.3703311079576,11720,38452,7.282543152214618,1024,3360,7,73,Forest,79
41.97365228287999,-74.37068434213766,11785,38664,7.322641966992504,1028,3373,6,93,Forest,77
41.973314800449714,-74.37132259977514,11849,38876,7.362919172585411,1036,3399,11,89,Forest,82
41.9730342420798,-74.37187779573568,11905,39059,7.397441317373969,1049,3442,14,82,Forest,81
41.972411056726855,-74.37177218057755,11975,39288,7.440888242840142,1049,3442,13,80,Forest,77
41.972709820491794,-74.37255760984637,12048,39528,7.48625934911678,1064,3491,15,83,Forest,72
41.97286358464213,-74.37241279711604,12069,39596,7.4992432978195644,1060,3478,15,84,Forest,66
41.97262878433008,-74.37239217843931,12095,39682,7.515519150115701,1060,3478,16,88,Forest,60
41.97231462953872,-74.37286505425021,12148,39854,7.548131652123132,1067,3501,8,187,Forest,66
41.97236055050149,-74.37281261764251,12154,39876,7.552298317446074,1068,3504,6,177,Forest,66
41.97214225300017,-74.37360449004967,12224,40106,7.595730601690391,1061,3481,8,216,Forest,72
41.972201763196125,-74.37448310756538,12297,40345,7.6411017147858935,1053,3455,6,259,Forest,68
41.9720558908324,-74.3753001456308,12367,40573,7.684313482574067,1046,3432,10,287,Forest,74
41.97162064443441,-74.37593107593514,12438,40807,7.728575933580051,1040,3412,9,281,Forest,71
41.97150997893753,-74.37670226817389,12503,41020,7.768967804909104,1032,3386,7,290,Forest,66
41.97122996050788,-74.37746733739081,12574,41252,7.812822097145133,1026,3366,7,297,Forest,71
41.97128355160662,-74.37829361772935,12642,41477,7.8554765820395245,1015,3330,12,310,Forest,69
41.97093515614386,-74.37886949807408,12704,41679,7.89365834768449,1013,3323,12,310,Forest,72
41.97069629345568,-74.37969115770233,12777,41918,7.939029431871586,1008,3307,8,314,Forest,79
41.970280980697396,-74.38035300493466,12848,42153,7.9835692701850975,1007,3304,6,313,Forest,80
41.96981206690929,-74.38096657983345,12921,42392,8.028821276158897,1007,3304,4,315,Forest,80
41.96964387728403,-74.38179009528388,12992,42624,8.07274200755425,1004,3294,8,321,Forest,84
41.96962594483719,-74.3826326440654,13062,42853,8.116090600561465,1002,3287,7,40,Forest,65
41.96919812516678,-74.38302837069718,13119,43043,8.152005870980485,1008,3307,7,76,Forest,76
41.96927124189121,-74.38317074888265,13134,43090,8.160905019345423,1010,3314,7,75,Forest,78
41.96965285957933,-74.3838754348323,13206,43326,8.205740151891757,1018,3340,14,68,Forest,82
41.96991147556589,-74.38468509921682,13279,43566,8.251059635118503,1024,3360,7,319,Forest,83
41.97009029485413,-74.38549892332531,13349,43796,8.294702449436764,1034,3392,14,85,Forest,84
41.97030609098729,-74.38605789613743,13401,43967,8.327093560059739,1051,3448,22,82,Forest,80
41.97033214757595,-74.38641865863482,13431,44066,8.345734097966726,1062,3484,19,86,Forest,82
41.96995382522233,-74.38701921351662,13496,44279,8.386215014959308,1083,3553,37,114,Forest,66
41.97012232010385,-74.3875366532671,13543,44433,8.415266263354273,1102,3615,14,75,Forest,80
41.969752336297745,-74.38824826526935,13615,44668,8.459923594538102,1119,3671,14,54,Forest,79
41.96937532269891,-74.38895740258151,13687,44905,8.50475794181721,1133,3717,9,72,Forest,75
41.96922796049742,-74.38926671413213,13718,45005,8.523650977319118,1134,3720,3,127,Forest,77
41.96921055380953,-74.3893413707599,13724,45026,8.527674825773952,1135,3724,6,89,Forest,81
41.969216629692596,-74.38931010276578,13727,45035,8.529336908302202,1134,3720,5,100,Forest,81
41.96928818199264,-74.3900437296724,13788,45236,8.567389550901787,1136,3727,5,352,Forest,84
41.96917313529644,-74.39089521072214,13860,45471,8.611897241516793,1134,3720,12,275,Forest,77
41.96937679187863,-74.39170658994139,13930,45703,8.65593901300804,1119,3671,8,285,Forest,79
41.96974998674272,-74.3924321051956,14003,45943,8.701310340603715,1108,3635,11,269,Forest,77
41.970123182346114,-74.39315762188706,14076,46183,8.746681578315519,1100,3609,12,11,Forest,83
41.97049637868883,-74.39388314001582,14149,46422,8.79205272614378,1096,3596,19,44,Forest,87
41.970923206842585,-74.39454628618374,14222,46660,8.837160816525007,1086,3563,13,108,Forest,83
41.97140310767735,-74.39514770938696,14295,46900,8.882531941474616,1075,3527,10,280,Forest,79
41.97163967173282,-74.3959370970123,14366,47131,8.926301381076371,1060,3478,19,321,Forest,79
41.971784013196164,-74.3967977216873,14439,47371,8.971672562142308,1041,3415,16,319,Forest,84
41.971928354815134,-74.39765834729022,14512,47610,9.017043694289828,1025,3363,16,304,Forest,82
41.97214564576515,-74.39848102847314,14584,47847,9.061941678443494,1009,3310,10,305,Forest,84
41.972358332797555,-74.39923152501093,14650,48065,9.103245682095,994,3261,15,309,Forest,79
41.97252407081048,-74.40004251562489,14720,48294,9.146498660347136,972,3189,13,313,Forest,85
41.97259163513104,-74.40091422129663,14792,48532,9.191569886958595,946,3104,18,277,Forest,85
41.972958000370824,-74.4016460381472,14865,48771,9.236940993755491,916,3005,21,306,Forest,85
41.972869988621994,-74.40246817999375,14934,48997,9.279656213859402,894,2933,16,264,Forest,85
41.973137804387434,-74.40324741491162,15005,49230,9.323803557251846,877,2877,26,255,Forest,86
41.97345536802139,-74.40392994649203,15072,49448,9.365209798970113,855,2805,23,253,Forest,80
41.97370252122672,-74.40465422051298,15138,49665,9.406191731217922,836,2743,16,275,Forest,84
41.97422597489796,-74.40518589596965,15211,49904,9.451562834988742,818,2684,19,311,Forest,85
41.974854937099096,-74.40531499969457,15282,50137,9.495572176645103,798,2618,19,323,Forest,84
41.975464681250045,-74.40534968826162,15350,50360,9.537786246345336,781,2562,22,328,Forest,84
41.97604085786755,-74.40569824392212,15420,50590,9.581485738073225,748,2454,27,325,Forest,84
41.97610358885636,-74.40649375209524,15486,50808,9.622622715096961,727,2385,16,312,Forest,84
41.97588960355314,-74.40732778930071,15559,51047,9.667993798928247,723,2372,9,327,Forest,71
41.975592884667606,-74.40811088808415,15632,51286,9.713192050323487,722,2369,24,324,Forest,84
41.97528598228183,-74.40888579862094,15705,51524,9.75834260445793,720,2362,38,336,Forest,83
41.975139518918404,-74.40974581994712,15778,51764,9.803713694543077,718,2356,23,350,Forest,85
41.97522632689854,-74.41060002701383,15849,51998,9.848048774848426,717,2352,10,24,Forest,87
41.97518143164859,-74.41145745192841,15920,52231,9.892250039884404,718,2356,3,302,Forest,88
41.975076762977785,-74.41232186484457,15993,52469,9.937287228114759,717,2352,3,4,Forest,84
41.97512109359283,-74.41320214420045,16066,52709,9.982658344321637,716,2349,4,340,Forest,84
41.975099849115644,-74.41406036044918,16137,52942,10.026815602143856,713,2339,3,231,Forest,82
41.975056967023264,-74.41487157052568,16204,53163,10.06863650551574,711,2333,2,273,Forest,84
41.974823421018144,-74.41567416441279,16275,53397,10.11295800484741,711,2333,3,315,Forest,86
41.97454093757654,-74.41647044398479,16348,53636,10.158329105955458,707,2320,2,189,Forest,84
41.97455103594595,-74.4173503152709,16421,53875,10.203581283871173,706,2316,3,237,Forest,84
41.97440764316413,-74.41818038963369,16492,54106,10.247404536315402,704,2310,4,344,Forest,84
41.97426775998017,-74.41898721955758,16560,54331,10.290008635396614,703,2306,7,328,Forest,83
41.97420695708692,-74.41982845920808,16630,54561,10.333472987394236,700,2297,2,318,Forest,83
41.97399891414931,-74.42065575435771,16702,54798,10.378384290957063,696,2283,17,355,Forest,84
41.97420290094483,-74.42149428831301,16775,55038,10.423755418240088,696,2283,5,13,Forest,83
41.974510131644045,-74.4222648197971,16848,55275,10.468718676071916,694,2277,4,12,Forest,84
41.97467268032431,-74.42311077742849,16920,55512,10.513650949172515,693,2274,3,9,Forest,79
41.97456631319805,-74.42395808185822,16991,55746,10.557839774889707,693,2274,0,222,Forest,82
41.97424635879136,-74.42472828409171,17064,55985,10.603210823355473,693,2274,0,239,Forest,83
41.97407695916253,-74.4255371918078,17134,56213,10.646427426502383,692,2270,1,253,Forest,86
41.974163180820995,-74.42641181908571,17207,56453,10.6917985344601,689,2260,4,280,Forest,81
41.97407211881486,-74.42727931891244,17279,56691,10.736851911483491,688,2257,0,237,Forest,79
41.973947219481744,-74.42814545755309,17352,56930,10.782223009380054,687,2254,5,353,Forest,85
41.974030040774416,-74.4290144664561,17425,57168,10.827277297974474,686,2251,5,343,Forest,82
41.974070629493674,-74.42987298562024,17496,57402,10.871515588757925,682,2238,3,293,Forest,82
41.97410789502039,-74.43070638028782,17565,57628,10.914450102355612,682,2238,3,135,Forest,74
41.97411044032792,-74.43102822304849,17592,57716,10.931001698830835,683,2241,2,186,Forest,65
41.974344819753355,-74.43111691459238,17619,57805,10.947843203827555,684,2244,6,192,Forest,45
41.974665412752216,-74.43148058903111,17666,57958,10.976852031143215,689,2260,13,163,Forest,82
41.97451861132805,-74.43234049703432,17739,58197,11.022223088719743,693,2274,20,154,Forest,88
41.974405564727796,-74.43319627587616,17811,58433,11.066920297204117,695,2280,10,183,Forest,85
41.97466526501626,-74.43400646762113,17884,58673,11.11229148644769,703,2306,10,158,Forest,89
41.97492496575119,-74.43481666075897,17957,58913,11.157662597688773,713,2339,11,165,Forest,90
41.97452025606014,-74.43543723515934,18025,59137,11.200113441718862,706,2316,7,185,Forest,87
41.97400519351656,-74.43597258207892,18097,59374,11.245137830841673,699,2293,11,152,Forest,90
41.973424449029494,-74.4363827328729,18170,59614,11.290508932080558,691,2267,13,160,Forest,85
41.973006056750194,-74.43705838153363,18243,59853,11.335728386577419,683,2241,8,216,Forest,85
41.97245645212945,-74.43750059920622,18314,60087,11.380027635765977,684,2244,6,97,Forest,86
41.972215644645374,-74.43824670857518,18382,60308,11.421856662895866,687,2254,9,153,Forest,87
41.972074055712966,-74.43910590492686,18455,60546,11.467114317751612,690,2264,13,151,Forest,87
41.97172350282004,-74.43984474234128,18527,60784,11.51218807398793,688,2257,6,180,Forest,87
41.97154914840747,-74.44069525167092,18600,61024,11.557559174412027,686,2251,4,176,Forest,86
41.97149914690006,-74.44157412881859,18673,61263,11.602889120220333,686,2251,5,202,Forest,82
41.9714199233896,-74.44243796674222,18745,61500,11.647650264938152,681,2234,2,204,Forest,85
41.97111491930024,-74.44320448419853,18817,61736,11.692360522463053,680,2231,4,174,Forest,86
41.97097086007555,-74.44406508216062,18890,61975,11.737726524704977,680,2231,4,160,Forest,81
41.970678719376146,-74.44485498060573,18963,62215,11.783097458041775,679,2228,5,160,Forest,80
41.97038657921378,-74.44564487759878,19036,62454,11.828468474780443,679,2228,4,165,Forest,77
41.970094439588436,-74.44643477313981,19109,62694,11.873839574921234,677,2221,3,227,Forest,82
41.96991174979624,-74.44728154435668,19182,62933,11.919183744391589,673,2208,3,203,Forest,86
41.969465334337045,-74.44779331866843,19247,63148,11.959757453604219,672,2205,0,236,Forest,83
41.968866414684754,-74.44813899995273,19320,63386,12.004838524995904,670,2198,5,138,Forest,82
41.96836395456605,-74.44869694379668,19392,63624,12.049908690996624,667,2188,6,159,Forest,81
41.96793078840521,-74.44935940984266,19466,63863,12.095279692152907,667,2188,2,211,Forest,85
41.967497623074806,-74.4500218746186,19539,64103,12.140650780289155,664,2178,3,294,Forest,87
41.96718403985999,-74.45079167855707,19611,64341,12.185794387561804,660,2165,5,300,Forest,83
